CUSEC,total,unipersonal,h_65+,h_65-,m_65+,m_65-,gana,pc_unipersonal,pc_h_65+,pc_h_65-,pc_m_65+,pc_m_65-
2800301001,123,66,15,39,6,12,1,"53,66","12,2","31,71","4,88","9,76"
2800401001,912,189,24,75,45,45,2,"20,72","2,63","8,22","4,93","4,93"
2800401002,1239,273,39,120,42,75,2,"22,03","3,15","9,69","3,39","6,05"
2800401003,723,126,21,36,30,36,"2, 3","17,43","2,9","4,98","4,15","4,98"
2800401004,465,72,12,30,15,18,3,"15,48","2,58","6,45","3,23","3,87"
2800501001,699,243,27,75,54,87,1,"34,76","3,86","10,73","7,73","12,45"
2800501002,402,111,12,42,21,39,2,"27,61","2,99","10,45","5,22","9,7"
2800501003,735,228,27,72,48,81,2,"31,02","3,67","9,8","6,53","11,02"
2800501004,555,171,15,33,81,42,1,"30,81","2,7","5,95","14,59","7,57"
2800501005,516,153,9,60,36,45,2,"29,65","1,74","11,63","6,98","8,72"
2800501006,516,138,18,42,45,36,2,"26,74","3,49","8,14","8,72","6,98"
2800501007,495,114,18,12,63,18,2,"23,03","3,64","2,42","12,73","3,64"
2800501008,348,102,9,18,48,24,2,"29,31","2,59","5,17","13,79","6,9"
2800501009,438,102,9,18,57,18,2,"23,29","2,05","4,11","13,01","4,11"
2800501010,372,105,15,33,30,27,2,"28,23","4,03","8,87","8,06","7,26"
2800501011,600,183,15,45,66,54,2,"30,5","2,5","7,5",11,9
2800501012,726,171,18,51,72,30,2,"23,55","2,48","7,02","9,92","4,13"
2800501013,396,120,9,36,39,36,1,"30,3","2,27","9,09","9,85","9,09"
2800501014,567,174,15,51,57,51,2,"30,69","2,65","8,99","10,05","8,99"
2800501015,1017,354,27,117,105,105,1,"34,81","2,65","11,5","10,32","10,32"
2800501016,513,168,9,63,39,54,1,"32,75","1,75","12,28","7,6","10,53"
2800501017,420,111,21,21,42,27,2,"26,43",5,5,10,"6,43"
2800501018,510,138,15,33,60,27,2,"27,06","2,94","6,47","11,76","5,29"
2800501020,669,171,27,51,57,39,2,"25,56","4,04","7,62","8,52","5,83"
2800501021,561,126,15,18,63,30,2,"22,46","2,67","3,21","11,23","5,35"
2800501022,723,198,21,42,93,39,2,"27,39","2,9","5,81","12,86","5,39"
2800501023,513,129,18,24,57,27,2,"25,15","3,51","4,68","11,11","5,26"
2800501024,561,156,15,27,75,39,2,"27,81","2,67","4,81","13,37","6,95"
2800502001,549,156,33,21,81,21,2,"28,42","6,01","3,83","14,75","3,83"
2800502002,411,84,9,12,39,21,2,"20,44","2,19","2,92","9,49","5,11"
2800502003,543,111,9,18,54,27,2,"20,44","1,66","3,31","9,94","4,97"
2800502004,516,123,18,24,57,21,2,"23,84","3,49","4,65","11,05","4,07"
2800502005,510,129,15,30,63,24,2,"25,29","2,94","5,88","12,35","4,71"
2800502006,639,132,12,42,48,33,2,"20,66","1,88","6,57","7,51","5,16"
2800502007,648,117,15,21,54,27,2,"18,06","2,31","3,24","8,33","4,17"
2800502008,1215,267,6,132,24,105,3,"21,98","0,49","10,86","1,98","8,64"
2800502010,786,150,27,30,60,30,2,"19,08","3,44","3,82","7,63","3,82"
2800502011,456,84,12,15,42,12,2,"18,42","2,63","3,29","9,21","2,63"
2800502012,432,96,9,18,48,18,2,"22,22","2,08","4,17","11,11","4,17"
2800502013,270,54,3,12,36,6,2,20,"1,11","4,44","13,33","2,22"
2800502014,399,111,12,42,30,27,"1, 2","27,82","3,01","10,53","7,52","6,77"
2800502015,291,75,6,15,39,15,2,"25,77","2,06","5,15","13,4","5,15"
2800502016,492,69,9,18,27,15,2,"14,02","1,83","3,66","5,49","3,05"
2800502017,381,42,3,12,12,15,2,"11,02","0,79","3,15","3,15","3,94"
2800502018,681,165,18,57,60,30,2,"24,23","2,64","8,37","8,81","4,41"
2800502019,831,192,24,45,69,57,2,"23,1","2,89","5,42","8,3","6,86"
2800502020,711,141,24,36,51,27,2,"19,83","3,38","5,06","7,17","3,8"
2800502021,630,147,27,48,51,27,2,"23,33","4,29","7,62","8,1","4,29"
2800502022,456,96,9,21,39,30,2,"21,05","1,97","4,61","8,55","6,58"
2800502023,426,81,6,21,33,18,2,"19,01","1,41","4,93","7,75","4,23"
2800502024,600,135,18,30,54,30,2,"22,5",3,5,9,5
2800502025,564,114,9,30,45,33,2,"20,21","1,6","5,32","7,98","5,85"
2800502026,693,180,27,45,54,57,2,"25,97","3,9","6,49","7,79","8,23"
2800502027,546,93,3,24,33,30,2,"17,03","0,55","4,4","6,04","5,49"
2800502028,618,75,9,30,18,18,4,"12,14","1,46","4,85","2,91","2,91"
2800502029,462,51,6,12,9,21,4,"11,04","1,3","2,6","1,95","4,55"
2800502030,351,57,3,18,27,9,2,"16,24","0,85","5,13","7,69","2,56"
2800502031,609,69,6,18,21,24,2,"11,33","0,99","2,96","3,45","3,94"
2800502032,501,96,9,24,39,24,2,"19,16","1,8","4,79","7,78","4,79"
2800502033,495,84,9,30,24,21,3,"16,97","1,82","6,06","4,85","4,24"
2800502034,555,81,9,24,24,24,2,"14,59","1,62","4,32","4,32","4,32"
2800502035,648,108,9,36,30,33,2,"16,67","1,39","5,56","4,63","5,09"
2800502036,639,105,9,30,42,18,2,"16,43","1,41","4,69","6,57","2,82"
2800502037,384,66,9,15,21,24,2,"17,19","2,34","3,91","5,47","6,25"
2800503001,588,111,18,30,30,33,2,"18,88","3,06","5,1","5,1","5,61"
2800503002,495,123,18,24,60,21,2,"24,85","3,64","4,85","12,12","4,24"
2800503003,513,123,18,36,42,27,2,"23,98","3,51","7,02","8,19","5,26"
2800503004,552,111,15,24,42,27,2,"20,11","2,72","4,35","7,61","4,89"
2800503005,387,78,9,9,39,18,2,"20,16","2,33","2,33","10,08","4,65"
2800503006,627,135,21,42,48,24,2,"21,53","3,35","6,7","7,66","3,83"
2800503007,801,138,18,45,48,30,2,"17,23","2,25","5,62","5,99","3,75"
2800503008,444,72,6,21,27,18,2,"16,22","1,35","4,73","6,08","4,05"
2800503009,585,150,18,51,45,36,2,"25,64","3,08","8,72","7,69","6,15"
2800503011,576,111,15,21,51,24,2,"19,27","2,6","3,65","8,85","4,17"
2800503012,507,96,9,24,36,27,2,"18,93","1,78","4,73","7,1","5,33"
2800503013,546,87,3,42,6,33,4,"15,93","0,55","7,69","1,1","6,04"
2800503014,1380,309,21,150,39,99,2,"22,39","1,52","10,87","2,83","7,17"
2800503015,792,153,6,63,21,66,4,"19,32","0,76","7,95","2,65","8,33"
2800503016,714,69,3,27,6,30,4,"9,66","0,42","3,78","0,84","4,2"
2800503017,711,87,3,39,15,27,4,"12,24","0,42","5,49","2,11","3,8"
2800504001,1197,234,6,105,18,105,4,"19,55","0,5","8,77","1,5","8,77"
2800504002,573,60,6,21,15,21,4,"10,47","1,05","3,66","2,62","3,66"
2800504003,690,141,9,66,15,54,3,"20,43","1,3","9,57","2,17","7,83"
2800504004,405,27,3,12,6,9,4,"6,67","0,74","2,96","1,48","2,22"
2800504005,630,81,6,36,9,30,4,"12,86","0,95","5,71","1,43","4,76"
2800504006,666,102,9,57,9,27,4,"15,32","1,35","8,56","1,35","4,05"
2800504007,981,156,3,63,27,66,4,"15,9","0,31","6,42","2,75","6,73"
2800504008,774,123,12,48,18,42,4,"15,89","1,55","6,2","2,33","5,43"
2800504009,723,108,6,51,12,39,4,"14,94","0,83","7,05","1,66","5,39"
2800504010,780,96,9,48,15,27,4,"12,31","1,15","6,15","1,92","3,46"
2800504011,795,126,6,72,12,36,4,"15,85","0,75","9,06","1,51","4,53"
2800504012,663,141,6,60,21,54,2,"21,27","0,9","9,05","3,17","8,14"
2800504013,669,90,3,39,18,27,4,"13,45","0,45","5,83","2,69","4,04"
2800504014,597,63,0,36,6,18,4,"10,55",0,"6,03","1,01","3,02"
2800504015,381,57,3,12,18,24,3,"14,96","0,79","3,15","4,72","6,3"
2800504016,513,57,9,18,9,18,4,"11,11","1,75","3,51","1,75","3,51"
2800504017,1026,294,0,174,6,114,1,"28,65",0,"16,96","0,58","11,11"
2800504018,1167,306,0,186,3,117,2,"26,22",0,"15,94","0,26","10,03"
2800505001,480,123,18,27,39,33,2,"25,63","3,75","5,63","8,13","6,88"
2800505002,654,162,21,30,81,30,2,"24,77","3,21","4,59","12,39","4,59"
2800505003,678,174,21,30,90,33,2,"25,66","3,1","4,42","13,27","4,87"
2800505004,504,147,15,36,78,18,2,"29,17","2,98","7,14","15,48","3,57"
2800505005,498,120,15,18,69,15,2,"24,1","3,01","3,61","13,86","3,01"
2800505006,324,66,12,6,36,12,2,"20,37","3,7","1,85","11,11","3,7"
2800505007,675,108,15,33,33,24,2,16,"2,22","4,89","4,89","3,56"
2800505008,381,75,12,12,39,12,2,"19,69","3,15","3,15","10,24","3,15"
2800505009,522,123,9,39,39,33,2,"23,56","1,72","7,47","7,47","6,32"
2800505010,315,81,12,24,33,15,2,"25,71","3,81","7,62","10,48","4,76"
2800505011,510,99,15,15,45,24,2,"19,41","2,94","2,94","8,82","4,71"
2800505012,747,204,21,42,78,60,2,"27,31","2,81","5,62","10,44","8,03"
2800505013,363,33,6,6,18,6,2,"9,09","1,65","1,65","4,96","1,65"
2800505014,801,147,15,45,48,33,2,"18,35","1,87","5,62","5,99","4,12"
2800505015,543,120,12,39,30,36,2,"22,1","2,21","7,18","5,52","6,63"
2800505016,327,33,3,6,18,6,2,"10,09","0,92","1,83","5,5","1,83"
2800505017,708,189,21,51,81,42,2,"26,69","2,97","7,2","11,44","5,93"
2800505018,378,57,12,12,21,15,2,"15,08","3,17","3,17","5,56","3,97"
2800505019,291,75,6,12,42,15,2,"25,77","2,06","4,12","14,43","5,15"
2800505020,684,162,18,48,66,27,2,"23,68","2,63","7,02","9,65","3,95"
2800505021,675,126,18,24,60,27,2,"18,67","2,67","3,56","8,89",4
2800505022,846,135,6,42,36,48,2,"15,96","0,71","4,96","4,26","5,67"
2800505023,642,129,24,24,60,27,2,"20,09","3,74","3,74","9,35","4,21"
2800505024,651,192,27,36,84,51,2,"29,49","4,15","5,53","12,9","7,83"
2800505025,531,132,9,21,69,33,2,"24,86","1,69","3,95","12,99","6,21"
2800505026,612,174,21,45,60,45,1,"28,43","3,43","7,35","9,8","7,35"
2800505027,330,90,12,21,30,24,2,"27,27","3,64","6,36","9,09","7,27"
2800505028,426,90,12,33,24,24,2,"21,13","2,82","7,75","5,63","5,63"
2800505029,570,120,15,27,57,24,2,"21,05","2,63","4,74",10,"4,21"
2800505030,282,54,6,24,24,6,2,"19,15","2,13","8,51","8,51","2,13"
2800505031,285,27,3,9,9,9,4,"9,47","1,05","3,16","3,16","3,16"
2800505032,513,63,6,30,9,18,4,"12,28","1,17","5,85","1,75","3,51"
2800601001,675,153,15,42,54,39,2,"22,67","2,22","6,22",8,"5,78"
2800601002,909,186,21,57,57,51,2,"20,46","2,31","6,27","6,27","5,61"
2800601003,702,156,9,51,48,48,2,"22,22","1,28","7,26","6,84","6,84"
2800601004,933,192,15,75,60,45,2,"20,58","1,61","8,04","6,43","4,82"
2800601005,315,69,9,27,21,15,2,"21,9","2,86","8,57","6,67","4,76"
2800601006,561,156,18,42,45,51,"1, 2","27,81","3,21","7,49","8,02","9,09"
2800601007,585,108,9,18,69,12,2,"18,46","1,54","3,08","11,79","2,05"
2800601008,666,123,12,33,57,21,2,"18,47","1,8","4,95","8,56","3,15"
2800601009,963,225,24,81,57,63,2,"23,36","2,49","8,41","5,92","6,54"
2800601011,270,57,3,18,18,18,2,"21,11","1,11","6,67","6,67","6,67"
2800601012,402,102,15,18,54,12,2,"25,37","3,73","4,48","13,43","2,99"
2800601013,624,120,12,24,63,18,2,"19,23","1,92","3,85","10,1","2,88"
2800601014,579,102,6,33,39,27,2,"17,62","1,04","5,7","6,74","4,66"
2800601015,666,129,12,39,54,24,2,"19,37","1,8","5,86","8,11","3,6"
2800601016,612,153,12,39,54,51,2,25,"1,96","6,37","8,82","8,33"
2800601017,414,90,9,27,39,18,2,"21,74","2,17","6,52","9,42","4,35"
2800601018,714,177,12,51,69,45,2,"24,79","1,68","7,14","9,66","6,3"
2800601019,270,48,6,12,21,9,2,"17,78","2,22","4,44","7,78","3,33"
2800601020,363,84,15,18,33,15,2,"23,14","4,13","4,96","9,09","4,13"
2800601021,594,102,15,21,45,21,2,"17,17","2,53","3,54","7,58","3,54"
2800601022,597,135,18,36,60,15,2,"22,61","3,02","6,03","10,05","2,51"
2800601023,756,141,21,21,75,24,2,"18,65","2,78","2,78","9,92","3,17"
2800601024,444,99,9,15,54,18,2,"22,3","2,03","3,38","12,16","4,05"
2800601025,636,141,21,15,84,18,2,"22,17","3,3","2,36","13,21","2,83"
2800601026,393,72,9,12,39,12,2,"18,32","2,29","3,05","9,92","3,05"
2800601027,816,150,24,33,69,27,2,"18,38","2,94","4,04","8,46","3,31"
2800601028,576,81,9,12,39,21,2,"14,06","1,56","2,08","6,77","3,65"
2800601029,483,90,15,21,42,9,2,"18,63","3,11","4,35","8,7","1,86"
2800601030,729,120,21,15,60,27,2,"16,46","2,88","2,06","8,23","3,7"
2800601031,561,81,12,18,39,15,2,"14,44","2,14","3,21","6,95","2,67"
2800601032,798,174,15,51,51,60,2,"21,8","1,88","6,39","6,39","7,52"
2800601033,645,69,12,15,33,12,5 o más,"10,7","1,86","2,33","5,12","1,86"
2800601034,441,69,9,18,27,12,2,"15,65","2,04","4,08","6,12","2,72"
2800601035,255,33,6,12,9,6,5 o más,"12,94","2,35","4,71","3,53","2,35"
2800601036,570,57,9,15,21,12,5 o más,10,"1,58","2,63","3,68","2,11"
2800601037,501,108,9,39,18,42,2,"21,56","1,8","7,78","3,59","8,38"
2800601038,552,102,9,33,27,30,3,"18,48","1,63","5,98","4,89","5,43"
2800601039,789,72,9,12,33,21,4,"9,13","1,14","1,52","4,18","2,66"
2800601040,534,54,9,12,21,12,5 o más,"10,11","1,69","2,25","3,93","2,25"
2800601041,714,102,15,24,33,33,4,"14,29","2,1","3,36","4,62","4,62"
2800601042,492,93,9,21,42,15,2,"18,9","1,83","4,27","8,54","3,05"
2800601043,420,84,6,21,30,27,2,20,"1,43",5,"7,14","6,43"
2800601044,606,99,6,30,18,42,2,"16,34","0,99","4,95","2,97","6,93"
2800601045,549,96,12,33,30,24,2,"17,49","2,19","6,01","5,46","4,37"
2800601046,279,33,0,0,21,12,2,"11,83",0,0,"7,53","4,3"
2800601047,330,45,3,12,21,9,2,"13,64","0,91","3,64","6,36","2,73"
2800601048,696,114,15,36,45,18,2,"16,38","2,16","5,17","6,47","2,59"
2800601049,588,78,12,21,24,21,3,"13,27","2,04","3,57","4,08","3,57"
2800601050,540,45,9,12,12,15,4,"8,33","1,67","2,22","2,22","2,78"
2800601051,699,63,0,18,6,36,4,"9,01",0,"2,58","0,86","5,15"
2800601052,546,48,0,18,6,24,4,"8,79",0,"3,3","1,1","4,4"
2800601053,681,72,9,18,27,18,4,"10,57","1,32","2,64","3,96","2,64"
2800601054,741,153,6,72,12,66,2,"20,65","0,81","9,72","1,62","8,91"
2800601055,774,126,3,63,12,51,4,"16,28","0,39","8,14","1,55","6,59"
2800601056,690,153,6,60,24,63,3,"22,17","0,87","8,7","3,48","9,13"
2800601057,624,99,6,42,24,24,4,"15,87","0,96","6,73","3,85","3,85"
2800601058,471,75,6,33,6,27,4,"15,92","1,27","7,01","1,27","5,73"
2800601059,933,123,15,39,24,45,4,"13,18","1,61","4,18","2,57","4,82"
2800601060,468,159,6,84,18,54,1,"33,97","1,28","17,95","3,85","11,54"
2800601061,342,54,3,24,9,18,4,"15,79","0,88","7,02","2,63","5,26"
2800601062,747,210,,96,3,108,1,"28,11",0,"12,85","0,4","14,46"
2800601063,795,180,3,96,9,75,4,"22,64","0,38","12,08","1,13","9,43"
2800601064,831,231,3,117,6,102,1,"27,8","0,36","14,08","0,72","12,27"
2800601065,471,78,6,33,15,24,4,"16,56","1,27","7,01","3,18","5,1"
2800601066,1032,312,12,147,30,123,1,"30,23","1,16","14,24","2,91","11,92"
2800601067,453,45,6,15,9,9,4,"9,93","1,32","3,31","1,99","1,99"
2800601068,681,90,3,39,18,33,4,"13,22","0,44","5,73","2,64","4,85"
2800701001,513,141,18,42,45,36,2,"27,49","3,51","8,19","8,77","7,02"
2800701002,720,174,18,39,75,45,2,"24,17","2,5","5,42","10,42","6,25"
2800701003,555,132,18,18,69,24,2,"23,78","3,24","3,24","12,43","4,32"
2800701004,597,159,18,51,57,39,2,"26,63","3,02","8,54","9,55","6,53"
2800701005,639,162,27,36,69,33,2,"25,35","4,23","5,63","10,8","5,16"
2800701006,381,105,9,27,30,39,2,"27,56","2,36","7,09","7,87","10,24"
2800701007,585,153,21,48,48,39,2,"26,15","3,59","8,21","8,21","6,67"
2800701008,798,186,24,51,69,39,2,"23,31","3,01","6,39","8,65","4,89"
2800701010,609,153,6,36,60,51,2,"25,12","0,99","5,91","9,85","8,37"
2800701011,576,135,15,30,63,30,2,"23,44","2,6","5,21","10,94","5,21"
2800701012,576,156,9,45,60,42,2,"27,08","1,56","7,81","10,42","7,29"
2800701013,453,114,9,21,54,30,2,"25,17","1,99","4,64","11,92","6,62"
2800701014,354,96,12,30,36,15,2,"27,12","3,39","8,47","10,17","4,24"
2800701015,417,87,9,45,12,21,2,"20,86","2,16","10,79","2,88","5,04"
2800701016,1044,171,6,84,21,63,4,"16,38","0,57","8,05","2,01","6,03"
2800701017,702,117,6,57,15,42,4,"16,67","0,85","8,12","2,14","5,98"
2800701018,681,201,6,105,12,81,1,"29,52","0,88","15,42","1,76","11,89"
2800701019,648,135,6,57,9,66,4,"20,83","0,93","8,8","1,39","10,19"
2800701020,951,189,3,111,3,72,4,"19,87","0,32","11,67","0,32","7,57"
2800702001,381,84,15,12,48,12,2,"22,05","3,94","3,15","12,6","3,15"
2800702002,294,66,9,9,39,9,2,"22,45","3,06","3,06","13,27","3,06"
2800702003,537,114,15,6,78,12,2,"21,23","2,79","1,12","14,53","2,23"
2800702004,423,102,15,15,60,12,2,"24,11","3,55","3,55","14,18","2,84"
2800702005,513,141,24,15,81,15,2,"27,49","4,68","2,92","15,79","2,92"
2800702006,576,135,18,18,84,12,2,"23,44","3,13","3,13","14,58","2,08"
2800702007,252,54,6,12,24,9,2,"21,43","2,38","4,76","9,52","3,57"
2800702008,261,57,12,9,27,9,2,"21,84","4,6","3,45","10,34","3,45"
2800702009,462,102,15,9,63,12,2,"22,08","3,25","1,95","13,64","2,6"
2800702010,402,129,15,18,75,24,1,"32,09","3,73","4,48","18,66","5,97"
2800702011,534,159,21,39,75,24,2,"29,78","3,93","7,3","14,04","4,49"
2800702012,471,165,18,48,66,36,1,"35,03","3,82","10,19","14,01","7,64"
2800702013,522,153,21,30,75,27,2,"29,31","4,02","5,75","14,37","5,17"
2800702014,618,201,30,33,93,45,1,"32,52","4,85","5,34","15,05","7,28"
2800702015,672,138,12,33,57,36,2,"20,54","1,79","4,91","8,48","5,36"
2800702016,801,168,15,33,81,42,2,"20,97","1,87","4,12","10,11","5,24"
2800702017,558,150,24,27,84,15,2,"26,88","4,3","4,84","15,05","2,69"
2800702019,558,75,6,27,21,21,4,"13,44","1,08","4,84","3,76","3,76"
2800702020,519,117,15,21,57,24,2,"22,54","2,89","4,05","10,98","4,62"
2800702021,621,87,15,6,57,6,2,"14,01","2,42","0,97","9,18","0,97"
2800702022,735,231,24,54,102,51,2,"31,43","3,27","7,35","13,88","6,94"
2800702023,306,63,9,6,45,3,2,"20,59","2,94","1,96","14,71","0,98"
2800702024,327,57,6,6,33,12,2,"17,43","1,83","1,83","10,09","3,67"
2800702025,339,84,21,12,36,12,2,"24,78","6,19","3,54","10,62","3,54"
2800702026,255,60,9,12,36,9,2,"23,53","3,53","4,71","14,12","3,53"
2800702027,462,120,18,27,54,24,2,"25,97","3,9","5,84","11,69","5,19"
2800702028,534,120,12,24,57,33,2,"22,47","2,25","4,49","10,67","6,18"
2800702029,495,105,12,15,54,21,2,"21,21","2,42","3,03","10,91","4,24"
2800702030,375,42,6,15,12,12,4,"11,2","1,6",4,"3,2","3,2"
2800702031,552,87,3,21,30,33,4,"15,76","0,54","3,8","5,43","5,98"
2800702032,543,69,9,21,12,24,4,"12,71","1,66","3,87","2,21","4,42"
2800702033,702,144,6,60,15,66,3,"20,51","0,85","8,55","2,14","9,4"
2800702034,870,120,12,45,24,39,4,"13,79","1,38","5,17","2,76","4,48"
2800702035,747,117,9,45,21,42,4,"15,66","1,2","6,02","2,81","5,62"
2800702036,312,60,6,15,18,21,2,"19,23","1,92","4,81","5,77","6,73"
2800702037,423,66,6,18,15,27,4,"15,6","1,42","4,26","3,55","6,38"
2800702038,681,123,9,45,24,48,4,"18,06","1,32","6,61","3,52","7,05"
2800703001,717,159,21,24,84,30,2,"22,18","2,93","3,35","11,72","4,18"
2800703002,459,117,18,21,57,18,2,"25,49","3,92","4,58","12,42","3,92"
2800703003,360,93,18,18,42,18,2,"25,83",5,5,"11,67",5
2800703004,468,108,15,24,51,15,2,"23,08","3,21","5,13","10,9","3,21"
2800703005,564,144,15,27,75,27,2,"25,53","2,66","4,79","13,3","4,79"
2800703006,411,108,12,30,48,21,2,"26,28","2,92","7,3","11,68","5,11"
2800703007,387,108,18,24,39,24,2,"27,91","4,65","6,2","10,08","6,2"
2800703008,360,84,15,18,36,15,2,"23,33","4,17",5,10,"4,17"
2800703009,489,123,12,18,75,15,2,"25,15","2,45","3,68","15,34","3,07"
2800703010,567,150,21,33,54,39,2,"26,46","3,7","5,82","9,52","6,88"
2800703011,336,75,9,9,51,6,2,"22,32","2,68","2,68","15,18","1,79"
2800703012,666,141,30,18,72,18,2,"21,17","4,5","2,7","10,81","2,7"
2800703013,498,93,12,15,51,9,2,"18,67","2,41","3,01","10,24","1,81"
2800703014,504,99,15,18,45,21,2,"19,64","2,98","3,57","8,93","4,17"
2800703015,453,81,12,18,39,15,2,"17,88","2,65","3,97","8,61","3,31"
2800703016,432,78,12,15,36,12,2,"18,06","2,78","3,47","8,33","2,78"
2800703017,501,120,15,27,72,9,2,"23,95","2,99","5,39","14,37","1,8"
2800703018,570,138,18,18,78,24,2,"24,21","3,16","3,16","13,68","4,21"
2800703019,630,141,21,24,75,21,2,"22,38","3,33","3,81","11,9","3,33"
2800703020,450,99,15,18,57,12,2,22,"3,33",4,"12,67","2,67"
2800703021,519,120,18,21,63,21,2,"23,12","3,47","4,05","12,14","4,05"
2800703022,309,69,12,12,36,9,2,"22,33","3,88","3,88","11,65","2,91"
2800703023,327,66,6,9,36,15,2,"20,18","1,83","2,75","11,01","4,59"
2800703024,456,114,24,15,63,18,2,25,"5,26","3,29","13,82","3,95"
2800703025,459,108,15,18,57,15,2,"23,53","3,27","3,92","12,42","3,27"
2800703026,354,96,9,18,45,21,2,"27,12","2,54","5,08","12,71","5,93"
2800703027,300,57,12,12,30,9,2,19,4,4,10,3
2800703028,258,60,9,9,30,12,2,"23,26","3,49","3,49","11,63","4,65"
2800703029,402,105,12,30,30,33,2,"26,12","2,99","7,46","7,46","8,21"
2800704001,366,81,9,18,39,12,2,"22,13","2,46","4,92","10,66","3,28"
2800704002,393,84,9,12,45,18,2,"21,37","2,29","3,05","11,45","4,58"
2800704003,528,120,12,27,57,21,2,"22,73","2,27","5,11","10,8","3,98"
2800704004,561,141,24,27,60,33,2,"25,13","4,28","4,81","10,7","5,88"
2800704005,459,117,21,33,42,24,2,"25,49","4,58","7,19","9,15","5,23"
2800704006,345,78,15,15,39,9,2,"22,61","4,35","4,35","11,3","2,61"
2800704007,675,144,18,24,66,33,2,"21,33","2,67","3,56","9,78","4,89"
2800704008,624,129,21,24,66,24,2,"20,67","3,37","3,85","10,58","3,85"
2800704009,630,156,18,33,72,27,2,"24,76","2,86","5,24","11,43","4,29"
2800704010,333,78,6,33,27,15,2,"23,42","1,8","9,91","8,11","4,5"
2800704011,564,165,21,48,66,27,2,"29,26","3,72","8,51","11,7","4,79"
2800704012,429,108,21,18,57,12,2,"25,17","4,9","4,2","13,29","2,8"
2800704013,564,156,18,39,72,30,2,"27,66","3,19","6,91","12,77","5,32"
2800704014,402,111,18,30,45,18,2,"27,61","4,48","7,46","11,19","4,48"
2800704015,591,105,18,12,51,27,2,"17,77","3,05","2,03","8,63","4,57"
2800704016,489,105,15,12,63,15,2,"21,47","3,07","2,45","12,88","3,07"
2800704017,480,138,18,33,60,27,2,"28,75","3,75","6,88","12,5","5,63"
2800704018,588,117,18,15,66,18,2,"19,9","3,06","2,55","11,22","3,06"
2800704019,423,96,15,15,51,18,2,"22,7","3,55","3,55","12,06","4,26"
2800704020,621,105,18,18,57,12,2,"16,91","2,9","2,9","9,18","1,93"
2800704021,480,90,12,18,45,18,2,"18,75","2,5","3,75","9,38","3,75"
2800704022,459,111,9,18,63,21,2,"24,18","1,96","3,92","13,73","4,58"
2800704023,651,96,12,33,27,24,4,"14,75","1,84","5,07","4,15","3,69"
2800704024,495,60,9,27,15,12,4,"12,12","1,82","5,45","3,03","2,42"
2800704025,879,153,6,66,36,42,4,"17,41","0,68","7,51","4,1","4,78"
2800704026,774,156,18,60,30,48,4,"20,16","2,33","7,75","3,88","6,2"
2800704027,978,165,3,81,21,60,4,"16,87","0,31","8,28","2,15","6,13"
2800704028,801,78,3,30,9,33,4,"9,74","0,37","3,75","1,12","4,12"
2800704029,321,15,3,6,6,3,2,"4,67","0,93","1,87","1,87","0,93"
2800704030,1182,366,9,186,15,159,1,"30,96","0,76","15,74","1,27","13,45"
2800704031,753,252,3,135,6,111,1,"33,47","0,4","17,93","0,8","14,74"
2800704032,921,318,3,183,9,120,1,"34,53","0,33","19,87","0,98","13,03"
2800704034,1035,363,6,195,9,153,1,"35,07","0,58","18,84","0,87","14,78"
